College Code,College Name,Branch Code,Branch Name,Mock Cutoff,Mock Allotment Category,Round 1 Cutoff,Round 1 Allotment Category,Round 2 Cutoff,Round 2 Allotment Category,Round 3 Cutoff,Round 3 Allotment Category,Best Representative Cutoff,Best Representative Category,Chance Category
E297,"ADITYA COLLEGE OF ENGINEERING AND TECHNOLOGY SURVEY NO 2/8 2/9 AND 2/2, KAMAKSHIPURA, SONNENAHALLI PANCHAYATH, HESARAGHATTA HOBLI, YELAHANKA",EC,EC,137653,3AR,124993,3AR,254109,GM,254109,GM,254109,GM,Safe
E103,"Global Academy of Technology, Bangalore(AUTONOMOUS) IDEAL HOMES TOWNSHIP,RAJARAJESHWARINAGAR,BANGALORE-560098",CE,COMPUTER ENGINEERING,133779,GMR,142749,GMR,214284,3AG,254114,GM,254114,GM,Safe
E159,"Karavali Institute of Technology, Neermarga, Mangalore PADU POST, VIA PEDUMALE,NEERUMARGA,MANGALORE -575029",AM,AM,128663,3AR,116096,3AR,211919,3AG,254135,GM,254135,GM,Safe
E176,"Navodaya Institute of Technology, Raichur(AUTONOMOUS) NAVODAYA NAGAR, MANATRALAYAM ROAD, RAICHUR",CS,COMPUTER SCIENCE,91989,GMR,99298,3AG,160096,3AG,254203,GM,254203,GM,Safe
E313,"HARSHA INSTITUTE OF TECHNOLOGY VARADANAYAKANA HALLY VILLAGE, NELAMANGALA TALUK,",IS,INFORMATION SCIENCE,169102,GMR,131373,GMR,254211,GM,254211,GM,254211,GM,Safe
E165,"Yenepoya Institute Of Technology, Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ",EC,EC,130444,3AG,113592,3AG,251336,GM,254245,GM,254245,GM,Safe
E115,"S.J B. Institute of Technology, Bangalore (AUTONOMOUS) BGS HEALTH & EDUCATION CITY,NO 67, UTTARAHALLI ROAD.KENGERI, BANGALORE -60",CE,COMPUTER ENGINEERING,162310,3AR,162310,3AR,233542,3AG,254379,GM,254379,GM,Safe
E315,VTU CONSTITUENT ENGINEERING COLLEGE - GOKAK,CY,CY,-,-,-,-,-,-,254428,GM,254428,GM,Safe
E252,"Mysore College Of Engineering and Management,Mysore CHIKAHALLI, VARUNA HOBALI, NEAR BIG BANYAN TREE, TN ROAD,MYSORE",CS,COMPUTER SCIENCE,77399,3AG,83221,GMR,164598,3AR,254440,GM,254440,GM,Safe
E288,"Garden City University 16th KM, Old Madras Road (Near K R Puram), Bangalore, Karnataka, 560049.",IS,INFORMATION SCIENCE,109141,3AR,102874,3AR,160288,3AG,254457,GM,254457,GM,Safe
E315,VTU CONSTITUENT ENGINEERING COLLEGE - GOKAK,EE,EE,-,-,-,-,-,-,254595,GM,254595,GM,Safe
E165,"Yenepoya Institute Of Technology, Mangalore VIDYANAGAR N.H 13THODAR MIJAR POST MOODBIDRI MANGALORE TQ",CS,COMPUTER SCIENCE,99306,3AG,92443,3AG,164267,GMR,254647,GM,254647,GM,Safe
E273,"Government Engineering College, Viprasinagar, Gangavathi VIPRASAI NAGAR,GANGAVATHI,KOPPAL",CE,COMPUTER ENGINEERING,208522,3AG,206889,3AG,254649,GM,254649,GM,254649,GM,Safe
E171,"Brindavan College of Engineering, Yelahanaka, Bangalore DWARAKANAGARA, BAGALUR MAIN ROAD,YELAHANKA, BANGALORE - 560 063",EC,EC,91824,GMR,88797,GMR,137544,GMR,254683,GM,254683,GM,Safe
E191,"Akshaya Institute of Technology, Lingapura, Tumkur Dist. LINGAPURA",EC,EC,116621,GMR,115721,GMR,254716,GM,254716,GM,254716,GM,Safe
E189,"NAVKIS COLLEGE OF ENGINEERING, KIADB Industrial Area,Thimmanahally, Hassan P.B.NO. 55, NH-48, KIADB INDUSTRIAL AREA, THIMMANAHALLY, HASSAN-573201",AD,AD,89030,GMR,89214,GMR,117410,GMR,254784,GM,254784,GM,Safe
E273,"Government Engineering College, Viprasinagar, Gangavathi VIPRASAI NAGAR,GANGAVATHI,KOPPAL",EC,EC,113711,GMR,107698,GMR,194696,3AG,254848,GM,254848,GM,Safe
E162,"Government Engineering College, Raichur RAICHUR-HYDERABAD ROAD YERAMARUS,RAICHUR",ME,ME,183548,GMR,189575,GMR,254940,GM,254940,GM,254940,GM,Safe
E136,"Moodalakatte Institute of Technology, Kundapura, Udupi MOODLAKATTE,KUNDAPURA TALUK,UDUPI DISTRICT",EC,EC,132094,3AG,125452,3AG,254942,GM,254942,GM,254942,GM,Safe
E059,"P D A College of Engineering, Gulbarga(AUTONOMOUS) AIWAN-E-SHAHI AREA,STATION ROAD,GULBARGA-585102",ME,ME,156166,GMR,184064,GMR,257979,GM,254967,GM,254967,GM,Safe
E041,"P D A College of Engineering, Gulbarga(AUTONOMOUS) AIWAN-E-SHAHI AREA,STATION ROAD,GULBARGA-585102",PE,PRODUCTION ENGINEERING,127254,GMR,147383,GMR,254990,GM,254990,GM,254990,GM,Safe
E059,"P D A College of Engineering, Gulbarga(AUTONOMOUS) AIWAN-E-SHAHI AREA,STATION ROAD,GULBARGA-585102",EC,EC,89250,GMR,83349,GMR,130082,GMR,255125,GM,255125,GM,Safe
E081,"SRI SIDDHARTHA SCHOOL OF ENGINEERING, TUMKUR NH-4, KESARAMADU POST, KYATHASANDRA,TUMKUR",DS,DATA SCIENCES,112730,3AG,105709,3AG,259392,GM,255251,GM,255251,GM,Safe
E086,"Sri Sairam College Of Engineering, Anekal, Bangalore SAI LEO NAGAR",EC,EC,94568,GMR,85920,GMR,148613,GMR,255269,GM,255269,GM,Safe
E204,"Bangalore Technological Institute, Sarjapura Road, Bangalore SY NO.66/6,66/5,67/6,&67/5, KODATHI VILLAGE, VARTHOOR HOBLI,BANGALORE EAST TQ BANGALORE URBAN",CS,COMPUTER SCIENCE,75490,GMR,78652,GMR,119561,GMR,255289,GM,255289,GM,Safe
E167,"K L E S's K L E College of Engineering & Technology, Chikkodi, Belgaum Dist. BANANTIKODI ROAD CHIKODI,BELGAUM -591 201,",CE,COMPUTER ENGINEERING,182636,GMR,158079,GMR,256107,GM,255301,GM,255301,GM,Safe
E118,"RNS Institute of Technology, Bangalore (AUTONOMOUS) CHANNASANDRA,UTTARAHALLI -KENGERI MAIN ROAD,SUBRAMANYAPURA POST,BANGALORE",ME,ME,77310,GMR,77310,GMR,109164,GMR,255379,GMR,255379,GMR,Safe
E308,"CONSTITUENT COLLEGE OF VTU, CHINTAMANI CHIKABALLAPURA DIST CHIKBALLAPURA",EE,EE,130624,GMR,127699,3AG,255427,GM,255427,GM,255427,GM,Safe
E310,"GOVERNMENT ENGINEERING COLLEGE, ARASIKERE ARASIKERE, HASSAN DISTRICT",EC,EC,109244,GMR,106428,3AG,154706,GMR,255439,GM,255439,GM,Safe
E116,"R.L.Jalappa Institute of Technology, Doddaballapura KODIGEHALLI, DODDABALLAPUR-561203, BANGALORE RURAL",AM,AM,95209,GMR,95209,GMR,108172,GMR,255446,3AG,255446,3AG,Safe
E101,"Channabasaveshwara Institute of Technology, Gubbi Herur, Tumkur NH 206 (BH ROAD), GUBBI, TUMKUR. KARNATAKA",EE,EE,113767,3AR,102311,3AR,256990,GM,255476,GM,255476,GM,Safe
E123,"Canara Engineering College Bantwal, BENJANAPADAVU,BANTWAL,PIN 574219,DAKSHINA KANNADA DIST,",CBS,CBS,88375,3AR,101015,3AR,255503,GM,255503,GM,255503,GM,Safe
E176,"Navodaya Institute of Technology, Raichur(AUTONOMOUS) NAVODAYA NAGAR, MANATRALAYAM ROAD, RAICHUR",EE,EE,149920,GMR,135124,GMR,253378,GM,255687,GM,255687,GM,Safe
E157,"Government Engineering College, Ramanagaram DODDAMANNUGUDDE, RAMANAGAR, RAMANAGAR DISTRICT - 571 511",ME,ME,212613,3AG,217036,GMR,255740,GM,255740,GM,255740,GM,Safe
E082,"J S S Academy of Technical Education, Bangalore JSSATE CAMPUS,UTTARAHALLI-KENGERI ROAD ,BANGALORE 560060",ME,ME,95612,GMR,106346,GMR,139013,GMR,255921,GM,255921,GM,Safe
E132,"Secab Institute of Engineering & Technology, Bijapur 424, NAURASPUR, BAGALKOT ROAD, HUDCO CROSS,BIJAPUR-586101",CE,COMPUTER ENGINEERING,161009,GMR,161009,GMR,255958,GM,255958,GM,255958,GM,Safe
E134,"Smt. Kamala & Sri Venkappa M.Agadi College of Engineering & Technology, Gadag SAVANUR ROAD, GULAGANJIKOPPA,LAXMESHWAR DIST: GADAG",EC,EC,123401,3AG,93459,GMR,131822,GMR,256048,GMR,256048,GMR,Safe
E278,"VISVESVARAYA TECHNOLOGICAL UNIVERSITY, BELAGAVI, VIAT, MUDDENAHALLI CAMPUS, CHIKKABALLAPUR Muddenahalli campus,Chickkaballapur",AN,AN,104351,GMR,112547,GMR,181102,3AG,256198,GM,256198,GM,Safe
E077,"Vidya Vikas Institute of Engineering & Technology, Mysore #127,ALANAHALLY,ALANAHALLY POST,MYSORE-BANNUR ROAD,MYSORE",EE,EE,82998,GMR,80581,GMR,174187,3AG,256201,GM,256201,GM,Safe
E161,"Government Engineering College, Kushalanagar MEDIKERI ROAD,MADAPATNA,KUSHALANAGAR",ME,ME,226346,3AR,212463,3AR,258436,GM,256252,GM,256252,GM,Safe
E194,"Government Engineering College, Karwar MAJALI VILLAGE, KARWAR TALUK, UTTARA KANNADA DIST, KARNATAKA -PIN 581345",CE,COMPUTER ENGINEERING,234810,3AG,240559,3AG,259138,GM,256302,GM,256302,GM,Safe
E303,"GM University KARUR VILLAGE, KASABA HOBLI, DAVANGERE TALUK AND DISTRICT",ME,ME,206166,3AR,181592,3AG,256313,GM,256313,GM,256313,GM,Safe
E113,"Sambhram Institute of Technology, Bangalore AMBABHAVANI TEMPLE ROAD,M.S.PALYA, JALAHALLI EAST,VIDYARANYAPURA POST,BANGALORE",EC,EC,93084,GMR,93084,GMR,153259,GMR,256384,GM,256384,GM,Safe
E021,"Sri Jayachamarajendra College of Engineering(Constituent College of JSS Science & Technology University), Mysore JSS TECHNICAL INSTITUTIONS CAMPUS,MANASAGANGOTHRI PO,MYSORE",PL,PL,98689,GMR,109909,GMR,140065,3AG,256409,GM,256409,GM,Safe
E210,"G Madegowda Institute of Technology, Bharathinagara, Maddur, Mandya BHARATHINAGARA (K M DODDY) MADDUR TQ,MANDYA",EC,EC,114453,3AG,114284,GMR,256419,GM,256419,GM,256419,GM,Safe
E146,"Shreedevi Institute of Technology, Mangalore AIRPORT ROAD, KENJAR VILLAGE,MALAVOOR PANCHAYAT,DAKSHINA KANNADA",CE,COMPUTER ENGINEERING,256438,3AG,256438,3AG,-,-,-,-,256438,3AG,Safe
E221,"Biluru Gurubasava Mahaswamiji Institute of Technology,Mudhol,Bagalkote. MANTUR ROAD, MUDHOL,BAGALKOTE",CE,COMPUTER ENGINEERING,187268,GMR,187268,GMR,256533,GM,-,-,256533,GM,Safe
E116,"R.L.Jalappa Institute of Technology, Doddaballapura KODIGEHALLI, DODDABALLAPUR-561203, BANGALORE RURAL",CY,CY,117002,GMR,106249,GMR,163951,GMR,256642,GM,256642,GM,Safe
E017,"Sri Siddhartha Institute of Technology MARALUR ,TUMKUR",ET,ET,79201,GMR,75240,GMR,178886,3AR,256675,GM,256675,GM,Safe
E158,"Maharaja Institute of Technology Mysore,Belawadi,Srirangapatna,Mandya(AUTONOMOUS) BEHIND K R MILLS,BELAWADI VILLAGE,NAGUVANAHALLI PANCHAYAT,SRIRANGAPATNA TALUK,MANDYA DISTRICT",CE,COMPUTER ENGINEERING,145581,GMR,156006,GMR,259935,GMR,256744,GM,256744,GM,Safe
E139,"Impact College of Engineering & Applied Sciences, Bangalore KODIGEHALLI,SAHAKARANAGAR SOUTH BANGALORE",AM,AM,84686,GMR,80121,GMR,117325,GMR,256801,GM,256801,GM,Safe
E062,"Bapuji Institute of Engineering & Technology, Davangere (AUTONOMOUS) BAPUJI INSTITUTE OF ENGINEERING & TECHNOLOGY,P.B. NO.325,SHAMANUR ROAD,DAVANGERE-577 004",ME,ME,131576,3AG,149092,3AG,256940,GM,256940,GM,256940,GM,Safe
E303,"GM University KARUR VILLAGE, KASABA HOBLI, DAVANGERE TALUK AND DISTRICT",DES,DES,217616,GMR,203315,3AG,256966,GM,256966,GM,256966,GM,Safe
E220,"ALLIANCE University Central Campus, Chikkahadage Cross Chandapura-Anekal, Main Road, Bengaluru, Karnataka 562106",ME,ME,99752,GMR,99752,GMR,234392,GMR,256970,GM,256970,GM,Safe
E238,"Mysuru Royal Institute Of Technology,Lakshmipura road,Mysuru LAKSHMIPURA ROAD, OFF MYSURU -BENGALURU HIGHWAY,MANDYA",IS,INFORMATION SCIENCE,103631,GMR,96729,GMR,190803,GMR,256998,GM,256998,GM,Safe
E193,Srinivas University SRINIVAS CAMPUS MUKKA MANGALURU,CS,COMPUTER SCIENCE,116032,3AG,117194,3AG,260906,GM,257013,GM,257013,GM,Safe
E037,"K.L.S. Gogte Institute of Technology, Belgaum.(AUTONOMOUS) ""JNANA GANGA"", UDYAMBAG,BELGAUM",CE,COMPUTER ENGINEERING,119242,GMR,113842,3AR,212737,3AG,257014,GM,257014,GM,Safe
E121,"Vivekananada College of Engineering Technology, Puttur NEHARU NAGARA,PUTTUR TALUK,DAKSHINA KANNADA",CS,COMPUTER SCIENCE,67169,3AG,68208,3AG,111680,3AG,257046,GM,257046,GM,Safe
E196,"Jain College of Engineering,Machche, Belgaum T.S. NAGAR,HUNCHANHATTI ROAD,MACCHE, BELGAUM- 590014.",ME,ME,235873,3AR,235873,3AR,257499,GM,257098,GM,257098,GM,Safe
E309,"CONSTITUENT COLLEGE OF VTU, CHINTAMANI CHIKABALLAPURA DIST CHIKBALLAPURA",CS,COMPUTER SCIENCE,91551,3AR,91551,3AR,145060,3AR,257147,GM,257147,GM,Safe
E254,"A J Institute Of Engineering And Technology.Kottar chowki Boloor Village Mangalore KOTTARA CHOWKI BOLOOR VILLAGE,DAKSHINA KANNADA",CS,COMPUTER SCIENCE,72814,3AG,74677,GMR,152925,3AG,257188,GM,257188,GM,Safe
E076,"Proudadevaraya Institute of Technology, Hospet SHAH BHAVARLAL BABULAL NAHAR CAMPUS,T.B.DAM ROAD, BESIDE TSP LIMITED,HOSPET - 583225,BELLARY DISTRICT",CE,COMPUTER ENGINEERING,94612,GM,94612,GM,257215,GM,257215,GM,257215,GM,Safe
E314,"CAUVERY COLLEGE OF ENGINEERING KBL LAYOUT, ALANAHALLY MYSORE",CS,COMPUTER SCIENCE,106853,GMR,99633,3AG,137780,GMR,257236,GM,257236,GM,Safe
E161,"Government Engineering College, Kushalanagar MEDIKERI ROAD,MADAPATNA,KUSHALANAGAR",CE,COMPUTER ENGINEERING,208768,GMR,205817,GMR,257241,GM,257241,GM,257241,GM,Safe
E093,"Basavakalyana Engineering College, Basavakalyana, Bidar District N.H.9 ,BASAVAKALYAN-585327,DIST. BIDAR",AD,AD,65755,3AG,84032,3AG,207627,3AG,257383,GM,257383,GM,Safe
E070,"Bahubali College of Engineering, Shravanabelagola, Hassan GOMMATANAGARA,SHRAVANABELAGOLA - 573135 HASSAN",CE,COMPUTER ENGINEERING,209176,GMR,176952,GMR,257390,GM,257390,GM,257390,GM,Safe
E175,"S.S.E.T.S.S.G.Balekundri Institute of Technology, Shivabasavanagar, Belgaum SHIVABASAVA NAGAR, BELGAUM - 590010",EE,EE,103527,3AG,102049,3AG,210341,GMR,257392,GM,257392,GM,Safe
E028,"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101",EE,EE,138839,3AG,131848,3AG,257520,GM,257520,GM,257520,GM,Safe
E015,"Dr.T.Thimmaiah Institute of Technology, KGF 00RGAUM POST,KOLAR GOLD FIELDS - 563 120",MN,MN,157821,GMR,146215,GMR,257525,GM,257525,GM,257525,GM,Safe
E273,"Government Engineering College, Viprasinagar, Gangavathi VIPRASAI NAGAR,GANGAVATHI,KOPPAL",EE,EE,118329,GMR,118329,GMR,261106,GM,257553,GM,257553,GM,Safe
E011,"M V J College of Engineering, Bangalore(AUTONOMOUS) NEAR ITPB,CHANNASANDRA,KADUGODI POST,BANGALORE",CE,COMPUTER ENGINEERING,111250,3AR,111250,3AR,186103,3AR,257572,GM,257572,GM,Safe
E083,"H.K.B.K.College of Engineering, Bangalore # 22/1, NAGAWARA, BANGALORE-560045",ME,ME,136007,3AG,116461,GMR,257576,GM,-,-,257576,GM,Safe
E297,"ADITYA COLLEGE OF ENGINEERING AND TECHNOLOGY SURVEY NO 2/8 2/9 AND 2/2, KAMAKSHIPURA, SONNENAHALLI PANCHAYATH, HESARAGHATTA HOBLI, YELAHANKA",DS,DATA SCIENCES,115175,GMR,106268,GMR,257720,GM,257720,GM,257720,GM,Safe
E078,"The Oxford College of Engineering, Bangalore HOSUR ROAD,BOMMANAHALLI,BANGALORE",CE,COMPUTER ENGINEERING,136325,GMR,146067,GMR,257773,GM,257773,GM,257773,GM,Safe
E065,"Jawaharlal Nehru New College of Engineering, Shimoga P.B. NO. 128,NAVULE, SHIMOGA",EE,EE,90902,3AG,99419,GMR,157724,3AG,257795,GM,257795,GM,Safe
E180,"Beary's Institute of Technology, Boliar Village,Bantwal Tq, Mangalore LANDS END, INNOLI,BOLIYAR VILLAGE,NEAR MANGALORE UNIVERSITY,MANGALORE-574 153",IOTCS,IOTCS,139614,3AG,125779,GMR,257839,GM,257839,GM,257839,GM,Safe
E222,"Cambridge Institute Of Technology, North Campus, Devanahalli, Bangalore SURVEY NO. 73, LINGADHEERA GOLLAHALLI, KUNDANA POST, DEVANAHALLI TALUK",ME,ME,118815,GMR,118815,GMR,257853,GM,257853,GM,257853,GM,Safe
E147,"T.John Institute of technology, Bangalore #86/1, KAMMANAHALLI,GOTTIGERE,BANNERUGATTA ROAD,BANGALORE",IOTCS,IOTCS,100488,GMR,87439,GMR,146311,GMR,257870,GM,257870,GM,Safe
E199,"AGM Rural Engineering College, Varur, Hubli NH-4, P.B. ROAD OPP VRL HEAD OFFICE VARUR.,DHARWAD",CE,COMPUTER ENGINEERING,150989,GMR,150989,GMR,257909,GM,-,-,257909,GM,Safe
E063,"S J M Institute of Technology, Chitradurga P B NO 73, NH -4 BYE PASS, CHITRADURGA",EC,EC,107832,GMR,104214,GMR,169929,GMR,257999,GM,257999,GM,Safe
E023,"P E S College of Engineering, Mandya(AUTONOMOUS) MANDYA: 571 401",ME,ME,154022,3AR,115946,3AR,185017,3AR,258073,GM,258073,GM,Safe
E042,"Khaja Bandanawaz University KBN University Street, Khaja Colony, Kalaburagi, Karnataka 585104",AN,AN,127459,3AG,130802,3AG,210869,GMR,258168,GM,258168,GM,Safe
E265,"Jain College of Engineering and Technology,Hubballi 404/4, 404/5, SAI NAGAR, UNKAL, HUBLI",ME,ME,129066,GMR,129066,GMR,169938,GM,258178,GM,258178,GM,Safe
E139,"Impact College of Engineering & Applied Sciences, Bangalore KODIGEHALLI,SAHAKARANAGAR SOUTH BANGALORE",RA,RA,106538,GMR,96987,3AG,210670,GMR,258186,GM,258186,GM,Safe
E307,SESHADRIPURAM INSTITUTE OF TECHNOLOGY MYSURU MYSURU,EC,EC,93198,GMR,89384,GMR,159724,GMR,258269,GM,258269,GM,Safe
E130,"Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",EC,EC,107457,GMR,104792,GMR,258293,GM,258293,GM,258293,GM,Safe
E044,"Bheemanna Khandre Institute of Technology, Bhalki BHALKI-HUMNABAD ROAD,BHALKI- 585328,DIST. BIDAR",CH,CH,66386,GMR,66386,GMR,148744,GMR,258319,GM,258319,GM,Safe
E100,"K N S Institute of Technology, Bangalore THIRUMENAHALLI, HEGGADENAGAR-KOGILU ROAD, YELAHANKA, BANGALORE-560064",DS,DATA SCIENCES,81981,GMR,81981,GMR,128710,GMR,258323,GM,258323,GM,Safe
E127,"M S Engineering College, Bangalore NAVARATHNA AGRAHARA, SADAHALLIPOST, NEAR BIAL, BANGALORE",CS,COMPUTER SCIENCE,90354,GMR,80775,GMR,150504,3AG,258323,GM,258323,GM,Safe
E109,"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",CS,COMPUTER SCIENCE,88758,3AR,78936,3AR,120070,3AR,258403,GMR,258403,GMR,Safe
E238,"Mysuru Royal Institute Of Technology,Lakshmipura road,Mysuru LAKSHMIPURA ROAD, OFF MYSURU -BENGALURU HIGHWAY,MANDYA",EC,EC,110042,GMR,102587,GMR,259782,GM,258428,GM,258428,GM,Safe
E194,"Government Engineering College, Karwar MAJALI VILLAGE, KARWAR TALUK, UTTARA KANNADA DIST, KARNATAKA -PIN 581345",EC,EC,120045,3AG,120196,3AG,247501,3AG,258434,GM,258434,GM,Safe
E164,"Government Engineering College, Hoovina Hadagali HUVINAHADAGALI 583219,DIST: VIJAYANAGARA",ME,ME,205746,GMR,260208,3AR,258458,GM,258458,GM,258458,GM,Safe
E118,"RNS Institute of Technology, Bangalore (AUTONOMOUS) CHANNASANDRA,UTTARAHALLI -KENGERI MAIN ROAD,SUBRAMANYAPURA POST,BANGALORE",CE,COMPUTER ENGINEERING,109633,GMR,95612,GMR,216644,3AR,258478,GM,258478,GM,Safe
E038,"BLDEA's VP. Dr.P.G. Hallakatti College of Engineering & Technology, Bijapur ASHRAM ROAD,BIJAPUR - 586103",CE,COMPUTER ENGINEERING,156323,3AG,132569,GMR,258528,GM,258528,GM,258528,GM,Safe
E121,"Vivekananada College of Engineering Technology, Puttur NEHARU NAGARA,PUTTUR TALUK,DAKSHINA KANNADA",ME,ME,206139,3AG,154953,GMR,258529,GM,258529,GM,258529,GM,Safe
E156,"K R PET KRISHNA, GOVERNMENT ENGINEERING COLLEGES, K R PET, MANDYA KRISHNARAJPET, MANDYA DIST. - 571 426,",CE,COMPUTER ENGINEERING,169647,GMR,168816,GMR,258561,GM,258561,GM,258561,GM,Safe
E135,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",ME,ME,217584,3AG,217584,3AG,258627,GM,258627,GM,258627,GM,Safe
E314,"CAUVERY COLLEGE OF ENGINEERING KBL LAYOUT, ALANAHALLY MYSORE",AM,AM,131725,GMR,112496,GMR,190394,GMR,258679,GM,258679,GM,Safe
E310,"GOVERNMENT ENGINEERING COLLEGE, ARASIKERE ARASIKERE, HASSAN DISTRICT",IS,INFORMATION SCIENCE,115941,GMR,114244,GMR,197983,3AG,258692,GM,258692,GM,Safe
E314,"CAUVERY COLLEGE OF ENGINEERING KBL LAYOUT, ALANAHALLY MYSORE",CY,CY,144399,GMR,118582,3AG,258716,GM,258716,GM,258716,GM,Safe
E189,"NAVKIS COLLEGE OF ENGINEERING, KIADB Industrial Area,Thimmanahally, Hassan P.B.NO. 55, NH-48, KIADB INDUSTRIAL AREA, THIMMANAHALLY, HASSAN-573201",EC,EC,103670,GMR,99817,GMR,258741,GM,258741,GM,258741,GM,Safe
E204,"Bangalore Technological Institute, Sarjapura Road, Bangalore SY NO.66/6,66/5,67/6,&67/5, KODATHI VILLAGE, VARTHOOR HOBLI,BANGALORE EAST TQ BANGALORE URBAN",DS,DATA SCIENCES,104623,GMR,89718,GMR,133931,3AG,258773,GM,258773,GM,Safe
E173,"Sai Vidya Institute of Technology, Rajanakunte, Bangalore RAJANUKUNTE,DODDBALLAPURA ROAD ,VIA: YELAHANKA,BANGALORE",EC,EC,66838,GMR,66663,GMR,109758,GMR,258799,GM,258799,GM,Safe
E305,DR H N NATIONAL COLLEGE OF ENGINEERING BENGALURU,IS,INFORMATION SCIENCE,103388,GMR,96712,GMR,189566,GMR,258850,GM,258850,GM,Safe
E017,"Sri Siddhartha Institute of Technology MARALUR ,TUMKUR",ME,ME,141187,3AR,145346,3AR,261708,GM,258919,GM,258919,GM,Safe
E175,"S.S.E.T.S.S.G.Balekundri Institute of Technology, Shivabasavanagar, Belgaum SHIVABASAVA NAGAR, BELGAUM - 590010",CBS,CBS,147066,3AG,146276,3AG,258965,3AG,258965,3AG,258965,3AG,Safe
E079,"Acharya Institute of Technology, Soldevanahalli,Chikkabanavara post, Bangalore SOLDEVANAHALLI, HESARAGHATTA MAIN ROAD, CHIKKABANAVARA POST,BANGALORE URBAN",ME,ME,95624,GMR,95624,GMR,140587,GMR,258982,GM,258982,GM,Safe
E134,"Smt. Kamala & Sri Venkappa M.Agadi College of Engineering & Technology, Gadag SAVANUR ROAD, GULAGANJIKOPPA,LAXMESHWAR DIST: GADAG",AM,AM,104226,GMR,97534,GMR,102091,GMR,258984,GM,258984,GM,Safe
E066,"University B.D.T. college of Engineering, (H.GOV),Davangere",CE,COMPUTER ENGINEERING,142746,3AG,142746,3AG,224235,GMR,258998,GM,258998,GM,Safe
